Scott,Seely,Berliner Platz 774,München,Hamburg,80074,20070109,666525.10
Birgit,Seidel,543 Northwood Drive,Bendigo,Victoria,3550,20080303,685158.07
Steven,Selikoff,8384 Golden Rain Road,Burien,Washington,98168,20080320,722424.01
Alice,Serventi,103, avenue des Champs-Elysées,Paris La Defense,Hauts de Seine,92081,20070822,722424.01
Joshua,Several,3880 95th St.,Beaverton,Oregon,97005,20080428,703791.04
Paul,Shakespear,2368 Olivera Rd,Caloundra,Queensland,4551,20050930,759689.95
Alan,Shen,9826 Olive Ave.,Sydney,New South Wales,1002,20070428,647892.13
David,Shepard,570, avenue des Ternes,Roncq,Nord,59223,20080115,703791.04
Janet,Sheperdigian,9145 Paso Del Rio Way,Warrington,England,WA1,20080620,796955.90
Megan,Sherman,Wasserstr 64,Saarbrücken,Saarland,66001,20070811,703791.04
Irma,Sherwood,7323 Alan Drive,Hobart,Tasmania,7001,20070607,722424.01
Daniel,Shimshoni,5690 Morgan Territory Rd,London,England,SW8 4BG,20080420,741056.98
Misty,Shock,5959 C Olivera Rd,London,England,W1Y 3RA,20080326,666525.10
Carlos,Short,6853 Hacienda,Brisbane,Queensland,4000,20080420,666525.10
Shish,Shridhar,886 Panoramic Drive,Gateshead,England,GA10,20071004,722424.01
Britta,Simon,6441 Co Road,Wollongong,New South Wales,2500,20060628,666525.10
Marty,Simpson,1937 Sycamore Drive,Bellingham,Washington,98225,20060826,703791.04
David,Simpson,3956 Stonedale,Beaverton,Oregon,97005,20070108,703791.04
Anne,Sims,4932 La Jolla,Stoke-on-Trent,England,AS23,20071228,647892.13
Mircea,Singer,7, impasse Ste-Madeleine,Lille,Nord,59000,20071216,685158.07
Paul,Singh,371 Westwood Court,Burbank,Ohio,44214,20070806,666525.10
Bonnie,Skelly,6091 MountainAire Parkway,Burlingame,California,94010,20080229,685158.07
Anders,Skjønaa,Alderstr 8139,Bonn,Hamburg,53131,20080121,703791.04
Dianne,Slattengren,1574 Hudson Ave.,Maidenhead,England,SL67RJ,20080228,778322.93
Lanna,Slaven,70, rue de Cambrai,Les Ulis,Essonne,91940,20080615,685158.07
Cathy,Sloan,Marketplatz 75,München,Hamburg,80074,20071201,666525.10
Leonard,Smith,8483 Arizona Drive,Port Macquarie,New South Wales,2444,20080526,666525.10
Mary,Smith,4911 Peachwillow Lane,Milton Keynes,England,MK8 8DF,20080602,666525.10
Peggy,Smith,28, rue Henri Gagnon,Croix,Nord,59170,20060904,666525.10
Rolando,Smith,3771 Concerto Circle,Berkeley,California,94704,20051017,666525.10
Ben,Adams,1534 Land Ave,Bremerton,Washington,98312,20051124,666525.10
Denise,Smith,44, rue Saint-Lazare,Roncq,Nord,59223,20080614,666525.10
Jeff,Smith,6992 Tara St.,Concord,California,94519,20071203,666525.10
Samantha,Smith,9021 Onley Dr,Cheltenham,England,GL50,20071229,666525.10
Lorrin,Smith-Bates,11, quai de l´ Iton,Pantin,Seine Saint Denis,93500,20061127,778322.93
Timothy,Sneath,3001 Hanson Lane,Gloucestershire,England,GL7 1RY,20080516,685158.07
Victoria,Snowden,8, rue de l´Avenir,Paris,Seine (Paris),75019,20070604,703791.04
David,So,Marketplatz 5193,Bonn,Nordrhein-Westfalen,53131,20070814,610626.18
Ajay,Solanki,5486 Olivera Road,Brisbane,Queensland,4000,20071023,703791.04
Alma,Son,Kurfürstenstr 4124,Werne,Nordrhein-Westfalen,59368,20080206,629259.16
Lolan,Song,1830 Shore Rd.,Warrington,England,WA1,20070621,647892.13
William,Sotelo,5629 Seagull Court,Bremerton,Washington,98312,20080623,685158.07
Anibal,Sousa,Essener Straße 18,Bottrop,Nordrhein-Westfalen,46236,20070413,666525.10
Sylvia,Spencer,52, rue Malar,Saint Germain en Laye,Yveline,78100,20080714,703791.04
Phil,Spencer,9208 West Rd,South Melbourne,Victoria,3205,20060324,703791.04
Warren,Tang,Marienplatz 50,Hof,Bayern,95010,20080729,647892.13
Warren,Pal,8, rue de l´Avenir,Drancy,Seine Saint Denis,93700,20080521,629259.16
Kelvin,Xie,2356 Shady Ln.,Burbank,California,91502,20080314,629259.16
Crystal,Cai,76bis, boulevard du Montparnasse,Orly,Val de Marne,94310,20080206,629259.16
Crystal,Zeng,Auf Der Steige 6,Neunkirchen,Saarland,66578,20070222,647892.13
Laura,Zhang,5, rue des Bouchers,Orleans,Loiret,45000,20080318,666525.10
Laura,Wang,4006 Sunny Ave.,Hervey Bay,Queensland,4655,20080614,647892.13
Laura,Chen,Winter der Böck 254,Salzgitter,Hessen,38231,20051113,647892.13
Laura,Li,9965 V. Street,Oxford,England,OX1,20070221,610626.18
Laura,Liu,5840 Delta Fair Blvd.,Colma,California,94014,20071006,629259.16
Laura,Huang,Buergermeister-ulrich-str 90,Leipzig,Nordrhein-Westfalen,04139,20061219,666525.10
Laura,Wu,4746 Clear Court,Matraville,New South Wales,2036,20060522,610626.18
Francis,Hernandez,3708 Montana,Cheltenham,England,GL50,20070503,741056.98
Laura,Lin,3378 Coldwater Drive,Matraville,New South Wales,2036,20060116,629259.16
Laura,Zhou,6463 Landover Ln,Hervey Bay,Queensland,4655,20060821,647892.13
Laura,Ye,Dunckerstr 55,Paderborn,Nordrhein-Westfalen,33098,20070614,610626.18
Laura,Zhao,8206 Green Valley Road,East Brisbane,Queensland,4169,20070921,647892.13
Isabella,Cox,4304 Dos Rios Drive,Ballard,Washington,98107,20071107,629259.16
Laura,Xu,8138 Golf Club Road,London,England,SW1P 2NU,20060818,610626.18
Isabella,Howard,673 Noah Court,Port Orchard,Washington,98366,20051228,685158.07
Laura,Zhu,9621 Alamo Court,High Wycombe,England,HP10 9QY,20080106,629259.16
Laura,Gao,82 Mt. Dell Dr.,Silverwater,New South Wales,2264,20080615,629259.16
Isabella,Ward,Zimmerstr 466,Saarlouis,Saarland,66740,20060427,647892.13
Laura,Ma,6432 Maywood Ln.,Goulburn,New South Wales,2580,20070620,610626.18
Francis,Alvarez,5287 Race Road,Brisbane,Queensland,4000,20060813,703791.04
Laura,Liang,6828 Benedict Court,Burlingame,California,94010,20080706,666525.10
Laura,Guo,4787 R St.,Bellingham,Washington,98225,20071214,629259.16
Laura,He,Postfach 90 92 92,Hamburg,Hamburg,20354,20080622,610626.18
Isabella,Torres,1955 Montgomery Ave,National City,California,91950,20071020,685158.07
Laura,Zheng,4428 Jones Rd.,North Ryde,New South Wales,2113,20050821,666525.10
Laura,Hu,8502 Diver Way,Chula Vista,California,91910,20060128,610626.18
Laura,Cai,8, rue des Vendangeurs,Paris,Seine (Paris),75012,20080705,629259.16
Isabella,Peterson,6868 Firestone,Victoria,British Columbia,V8V,20070901,722424.01
Lisa,Wang,2530 Seeno St,Wokingham,England,RG41 1QW,20080319,647892.13
Isabella,Gray,6400 St. John Lane,Port Hammond,British Columbia,V6B 3P7,20080222,647892.13
Lisa,Chen,109, avenue des Ternes,Les Ulis,Essonne,91940,20071029,647892.13
Francis,Jimenez,Curieweg 3991,Bonn,Nordrhein-Westfalen,53131,20080428,703791.04
Lisa,Li,3852 Northridge Dr.,Geelong,Victoria,3220,20080402,610626.18
Lisa,Liu,4310 Chickpea Ct.,Burbank,California,91502,20080729,629259.16
Lisa,Yang,7549 Longview Rd.,Beverly Hills,California,90210,20071220,647892.13
Lisa,Huang,9762 Alvecedo,North Ryde,New South Wales,2113,20070217,666525.10
Lisa,Wu,8426 Easley Dr.,Melton,Victoria,3337,20071103,610626.18
Lisa,Lin,4893 Crane Court,Runcorn,England,TY31,20070413,629259.16
Lisa,Zhou,9739 Benedict Court,Milton Keynes,England,MK8 8DF,20071020,647892.13
Lisa,Ye,Carlsplatz 45,Ingolstadt,Bayern,85049,20080505,610626.18
Lisa,Zhao,491 Cali,Burlingame,California,94010,20071120,647892.13
Lisa,Lu,70, rue Georges-Clémenceau,Roissy en Brie,Seine et Marne,77680,20070517,610626.18
Francis,Moreno,8634 Lake Meadow Circle,Runcorn,England,TY31,20080120,685158.07
Lisa,Xu,Höhenstr 7477,München,Hamburg,80074,20080617,610626.18
Lisa,Zhu,3359 Northwood Dr,Woolston,England,WA1 4SY,20060209,629259.16
Lisa,Gao,3326 Icicle Ct.,North Sydney,New South Wales,2055,20080412,629259.16
Lisa,Ma,Auf den Kuhlen Straße 2,Hamburg,Hamburg,20354,20080412,610626.18
Lisa,Liang,639 Bird Drive,Burlingame,California,94010,20070829,666525.10
Lisa,Guo,7464 Mozden Lane,Wollongong,New South Wales,2500,20080516,629259.16
Lisa,Zheng,8360 Frisbie Court,Newcastle upon Tyne,England,NT20,20050930,666525.10
Lisa,Hu,7489 Relief Valley Ct,Kirkby,England,KB9,20080117,610626.18
Lisa,Cai,102, rue de Berri,Les Ulis,Essonne,91940,20070314,629259.16
Lisa,Zeng,Midi-Couleurs,Courbevoie,Hauts de Seine,92400,20070512,647892.13
Jamie,Zhang,267 Aspen Drive,Burlingame,California,94010,20070115,666525.10
Jamie,Wagner,4, rue de la Comédie,Dunkerque,Nord,59140,20071219,685158.07
Jamie,Chow,9759 Dover Way,Peterborough,England,PB12,20070819,647892.13
Jamie,Li,Heideweg 1459,Essen,Hamburg,45001,20080403,610626.18
Jamie,Liu,7041 Notre Dame Avenue,Cambridge,England,CB4 4BZ,20060903,629259.16
Jamie,Yang,2111 Freedom Court,Sunbury,Victoria,3429,20051205,647892.13
Jamie,Huang,312 Via Del Verdes,Colma,California,94014,20071004,666525.10
Jamie,Wu,5435 Jacobsen Street,Malabar,New South Wales,2036,20080620,610626.18
Francis,Alonso,2062 Woodruff Lane,Peterborough,England,PB12,20080606,685158.07
Jamie,Lin,910, place de la Concorde,Les Ulis,Essonne,91940,20080419,629259.16
Jamie,Zhou,2192 Pacifica Ave,Cloverdale,South Australia,6105,20080114,647892.13
Jamie,Ye,2423 Brookview Dr.,London,England,SE1 8HL,20060802,610626.18
Jamie,Zhao,9761 Fox Way,Townsville,Queensland,4810,20080318,647892.13
Jamie,Lu,2807 Charlotte Court,Rockhampton,Queensland,4700,20080104,610626.18
Isabella,James,1354 Catnip Court,Tacoma,Washington,98403,20080607,666525.10
Jamie,Xu,Bundesallee 44,Frankfurt am Main,Hamburg,60082,20070418,610626.18
Jamie,Sun,2665 B Wildbrook Ct,Warrnambool,Victoria,3280,20060808,629259.16
Jamie,Zhu,4556 Rolling Green Circle,Findon,South Australia,5023,20080124,629259.16
Jamie,Gao,5957 Pacifica Ave.,East Brisbane,Queensland,4169,20060730,629259.16
Isabella,West,9431 College Blvd,Puyallup,Washington,98371,20071114,647892.13
Jamie,Ma,Alderweg 4518,Braunschweig,Nordrhein-Westfalen,38001,20080603,610626.18
Francis,Romero,1240 Dayton Court,Townsville,Queensland,4810,20061015,685158.07
Jamie,Liang,3213 Glenside Dr,Beverly Hills,California,90210,20070908,666525.10
Isabella,Brooks,9471 Shell Dr.,Bremerton,Washington,98312,20070321,685158.07
Jamie,Guo,5636 Barcelona,Cranbourne,Victoria,3977,20060403,629259.16
Jamie,Harrison,7046 Slow Creek Road,Colma,California,94014,20060718,722424.01
Isabella,Kelly,1706 Valley Blvd.,Palo Alto,California,94303,20071223,666525.10
Isabella,Sandberg,2000 Thornwood Dr.,Portland,Oregon,97205,20080620,722424.01
Jamie,Zheng,2104 Grading Way,Brisbane,Queensland,4000,20070907,666525.10
Jamie,Hu,3022 Adobe St,Milsons Point,New South Wales,2061,20080704,610626.18
Jamie,Cai,2256 Regency Dr.,Cheltenham,England,GL50,20071209,629259.16
Jamie,Zeng,5339 Cashew Street,Burlingame,California,94010,20060625,647892.13
Erica,Zhang,6270 North Star Dr.,Concord,California,94519,20080118,666525.10
Erica,Wang,5648 Roland Ct.,Wollongong,New South Wales,2500,20061014,647892.13
Isabella,Price,3241 West Slough Rd.,Port Macquarie,New South Wales,2444,20050923,666525.10
Erica,Chen,793 Crawford Street,South Melbourne,Victoria,3205,20051211,647892.13
Francis,Navarro,1289 Pine St,Perth,South Australia,6006,20071119,703791.04
Erica,Liu,3691 Macaroon Drive,Townsville,Queensland,4810,20071111,629259.16
Erica,Yang,Auf Der Steige 2,Frankfurt am Main,Hamburg,60082,20080722,647892.13
Erica,Huang,9142 All Ways Drive,Colma,California,94014,20070915,666525.10
Erica,Wu,11802, rue Surcouf,Colombes,Hauts de Seine,92700,20080518,610626.18
Erica,Lin,240 Rapallo Lane,London,England,SW19 3RU,20060711,629259.16
Erica,Zhou,Attaché de Presse,Paris,Seine (Paris),75016,20080127,647892.13
Erica,Ye,48 Lacanda Ct.,Townsville,Queensland,4810,20061029,610626.18
Erica,Zhao,3629 Warren St.,Beverly Hills,California,90210,20071023,647892.13
Erica,Lu,9577 Santa Fe,London,England,C2H 7AU,20080406,610626.18
Francis,Gutierrez,7291 Summerfield Dr.,Coffs Harbour,New South Wales,2450,20080216,741056.98
Erica,Xu,212 Pheasant Circle,Oxford,England,OX14 4SE,20061128,610626.18
Erica,Sun,7141 Second Ave.,Malabar,New South Wales,2036,20060920,629259.16
Erica,Zhu,424 Yosemite Dr.,North Ryde,New South Wales,2113,20070522,629259.16
Erica,Gao,1433 Manila Avenue,Cloverdale,South Australia,6105,20070804,629259.16
Erica,Liang,2110321, boulevard Beau Marchais,Les Ulis,Essonne,91940,20070725,666525.10
Erica,He,Buergermeister-ulrich-str 433,Leipzig,Nordrhein-Westfalen,04139,20071008,610626.18
Erica,Zheng,7403 N. Broadway,North Ryde,New South Wales,2113,20071105,666525.10
Erica,Hu,Am Gallberg 46,Braunschweig,Nordrhein-Westfalen,38001,20060730,610626.18
Kelvin,Tang,5308 Logan Court,Watford,England,WA3,20060904,647892.13
Francis,Torres,26, rue Saint Denis,Pantin,Seine Saint Denis,93500,20080303,685158.07
Erica,Cai,Lindenalle 24,Offenbach,Saarland,63009,20080615,629259.16
Erica,Zeng,9549 Roxbury Drive,Bendigo,Victoria,3550,20070415,647892.13
Kristen,Zhang,593 Willow Pass Road,Melbourne,Victoria,3000,20070614,666525.10
Kristen,Wang,Am Kreuz 123,Hamburg,Hessen,22001,20071210,647892.13
Kristen,Chen,1354 Helene Court,Malabar,New South Wales,2036,20080301,647892.13
Kristen,Li,4752 Willow Creek Ct.,Coffs Harbour,New South Wales,2450,20070827,610626.18
Kristen,Liu,3723 Mt. Sequoia Ct.,Barstow,California,92311,20051116,629259.16
Isabella,Bennett,6445 Cashew Street,Marysville,Washington,98270,20071103,703791.04
Kristen,Huang,8224 Georgia Street,Cliffside,British Columbia,V8Y 1L1,20060806,666525.10
Kristen,Wu,131, boulevard Beau Marchais,Metz,Moselle,57000,20080401,610626.18
Francis,Dominguez,Am Karlshof 8,Kassel,Hessen,34117,20080601,741056.98
Kristen,Zhou,Kulmer Straße 765,München,Saarland,48001,20071010,647892.13
Kristen,Ye,579 Meager Dr.,West Sussex,England,RH15 9UD,20070120,610626.18
Kristen,Zhao,7232 Mulberry,Newcastle,New South Wales,2300,20071004,647892.13
Kristen,Lu,6521 D Bel Air Dr,Bellflower,California,90706,20080326,610626.18
Kristen,Xu,935 Vista Oak Dr,Bendigo,Victoria,3550,20070624,610626.18
Kristen,Sun,280, rue Lamarck,Tremblay-en-France,Seine Saint Denis,93290,20070904,629259.16
Kristen,Gao,9456 Bell Dr.,Burlingame,California,94010,20060622,629259.16
Kristen,Ma,8537 Partridge Dr.,Bremerton,Washington,98312,20070925,610626.18
Francis,Gill,99, rue du Départ,Paris,Seine (Paris),75013,20071224,647892.13
Kristen,Guo,8452 Dewing Avenue,Bremerton,Washington,98312,20060526,629259.16
Kristen,Zheng,4619 Mount Orange Ct,Lavender Bay,New South Wales,2060,20070610,666525.10
Kristen,Hu,6049 Dalis Dr.,Brisbane,Queensland,4000,20060325,610626.18
Kristen,Cai,7, place Beaubernard,Drancy,Seine Saint Denis,93700,20070615,629259.16
Isabella,Wood,7941 Cristobal,Grossmont,California,91941,20071228,647892.13
Kristen,Zeng,8005 Ranchhand Court,Bellingham,Washington,98225,20071201,647892.13
Shannon,Wang,7330 Saddlehill Lane,Sunbury,Victoria,3429,20050715,647892.13
Isabella,Barnes,4055 Leonard Ct.,Warrnambool,Victoria,3280,20080330,685158.07
Shannon,Chow,2715 Euclid Ave.,Hervey Bay,Queensland,4655,20080701,647892.13
Francis,Vazquez,154 Kentucky Dr.,Hervey Bay,Queensland,4655,20080305,703791.04
Shannon,Li,5243 Harmony Way,Clearwater,Florida,33755,20070101,610626.18
Shannon,Liu,4185 Keywood Ct.,Woolston,England,WA1 4SY,20050917,629259.16
Shannon,Yang,8404 Houston Ct.,Goulburn,New South Wales,2580,20060517,647892.13
Shannon,Huang,4679 Duke Way,Burbank,California,91502,20060303,666525.10
Shannon,Wu,1619 Stillman Court,North Sydney,New South Wales,2055,20070503,610626.18
Shannon,Lin,Hauptstr 2929,Frankfurt am Main,Saarland,60075,20080418,629259.16
Shannon,Zhou,29, rue Saint Denis,Metz,Moselle,57000,20061011,647892.13
Isabella,Ross,5805 Churchill Dr.,Concord,California,94519,20070122,647892.13
Isabella,Henderson,2173 Heartwood Drive,Brisbane,Queensland,4000,20080513,741056.98
Shannon,Ye,Welt Platz 99,Eilenburg,Brandenburg,04838,20071012,610626.18
Isabella,Coleman,Platz des Landtags 404,Solingen,Nordrhein-Westfalen,42651,20080328,703791.04
Shannon,Zhao,1415 Edwards Ave,Silverwater,New South Wales,2264,20080206,647892.13
Francis,Blanco,6969 Lancaster,Warrington,England,WA3 7BH,20071126,685158.07
Shannon,Sun,2602 Glenside Court,Brisbane,Queensland,4000,20060609,629259.16
Shannon,Zhu,6, rue des Vendangeurs,Cergy,Val d'Oise,95000,20080425,629259.16
Isabella,Perry,8368 Birchwood,Seattle,Washington,98104,20071019,666525.10
Shannon,Gao,7772 Golden Meadow,Colma,California,94014,20070630,629259.16
Shannon,Liang,7445 Meaham Drive,Metz,Moselle,57000,20070420,666525.10
Shannon,Guo,9277 Ridgewood Court,Coronado,California,92118,20070610,629259.16
Shannon,He,276, chaussée de Tournai,Orly,Val de Marne,94310,20080526,610626.18
Shannon,Zheng,4430 Ardilla Road,North Ryde,New South Wales,2113,20070823,666525.10
Shannon,Hu,Hauptstr 6039,Berlin,Hessen,14111,20060315,610626.18
Francis,Serrano,7596 Valley View Road,Sunbury,Victoria,3429,20070218,703791.04
Shannon,Cai,674 Woodchuck Pl.,Port Macquarie,New South Wales,2444,20080218,629259.16
Shannon,Zeng,21, rue des Rosiers,Burbank,California,91502,20080625,647892.13
Isabella,Powell,Auf dem Ufer 2,Hamburg,Hamburg,20354,20070527,685158.07
Dustin,She,4627 Lakefield Place,Burien,Washington,98168,20080109,629259.16
Dustin,Deng,8185 Sol Street,Liverpool,England,L4 4HB,20060222,647892.13
Dustin,Shen,5469 Poor Ridge Court,Gold Coast,Queensland,4217,20080519,647892.13
Dustin,Xie,3947 Vista Valley Rd,Hobart,Tasmania,7001,20080116,629259.16
Dustin,Xu,3556 High Maple Court,Beverly Hills,California,90210,20071227,610626.18
Dustin,Luo,5402 Panorama Drive,North Sydney,New South Wales,2055,20050924,629259.16
Dustin,Yuan,68011, rue Malar,Colombes,Hauts de Seine,92700,20071201,647892.13
Francis,Ramos,1725 La Salle Ave.,Wollongong,New South Wales,2500,20050723,666525.10
Dustin,Kumar,7496 Sunset Meadows,High Wycombe,England,HP10 9QY,20080614,666525.10
Dustin,Lal,3193 Mehaffey Way,Springwood,New South Wales,2777,20050722,629259.16
Isabella,Long,3068 All Ways,Palo Alto,California,94303,20071202,647892.13
Dustin,Sharma,4262 Monterey Ave.,Darlinghurst,New South Wales,2010,20051208,685158.07
Dustin,Shan,Postfach 22 99 99,Frankfurt am Main,Saarland,60075,20071101,647892.13
Dustin,Jai,39, route de Marseille,Paris,Seine (Paris),75009,20060908,629259.16
Dustin,Pal,9105 Santa Fe,Perth,South Australia,6006,20070110,629259.16
Dustin,Andersen,6999 Salem St.,Berkeley,California,94704,20061214,722424.01
Dustin,Raje,211bis, rue des Peupliers,Versailles,Yveline,78000,20080220,647892.13
Dustin,Chande,2292 Springlake Drive,Bellflower,California,90706,20071005,685158.07
Dustin,Chander,5553 Cash Avenue,Gold Coast,Queensland,4217,20060315,703791.04
Francis,Carlson,7792 Woodruff Lane,Springwood,New South Wales,2777,20070520,703791.04
Dustin,Nara,9420 Fillet Ave,Milsons Point,New South Wales,2061,20051012,647892.13
Dustin,Rai,1084 Meadow Glen Way,Oxford,England,OX14 4SE,20071205,629259.16
Dustin,Nath,8920 Corte Poquito,Ballard,Washington,98107,20080327,647892.13
Dustin,Goldstein,9343 Ironwood Way,Lavender Bay,New South Wales,2060,20060607,741056.98
Dustin,Raji,36, avenue de la Gare,Paris,Seine (Paris),75007,20071129,647892.13
Dustin,Anand,8827 Ward Court,High Wycombe,England,HP10 9QY,20070909,666525.10
Isabella,Hughes,932 Acardia Pl.,Oak Bay,British Columbia,V8P,20071102,685158.07
Gregory,She,5324 Horseshoe Circle,Melbourne,Victoria,3000,20051221,629259.16
Gregory,Shen,9995 All Ways Drive,Hobart,Tasmania,7001,20080702,647892.13
Francis,Suarez,88, avenue de l´ Union Centrale,Paris,Seine (Paris),75008,20080420,685158.07
Gregory,Xie,5055 Quiz St.,Burlingame,California,94010,20060707,629259.16
Gregory,Tang,5061 Athecton Circle,Cambridge,England,CB4 4BZ,20080121,647892.13
Gregory,Xu,Am Grossen Dern 82,Kassel,Hessen,34117,20070815,610626.18
Gregory,Luo,7781 Santa Barbara Rd,London,England,SW6 SBY,20071001,629259.16
Gregory,Yuan,6437 Brookview Dr.,York,England,Y03 4TN,20071128,647892.13
Gregory,Kumar,5048 Hawthorne Dr,Bellflower,California,90706,20080416,666525.10
Gregory,Shan,2801 San Ramon Road,Newcastle,New South Wales,2300,20060515,647892.13
Isabella,Flores,3628 Mt. McKinley Ct.,National City,California,91950,20071126,685158.07
Gregory,Jai,3445 Fine Drive,Cranbourne,Victoria,3977,20080529,629259.16
Isabella,Washington,1960 Fernando Court,Leeds,England,LE18,20070115,759689.95
